Address,value
22003603638,18000000
22003603641,10000000
22004604838,15000000
22007607641,3000000
22103610732,12000000
22103611126,13000000
22103611935,10000000
22105613929,5000000
22106615138,13000000
22106615938,5000000
22107616338,5000000
22303632726,25000000
22303632729,15000000
22303632734,30000000
22303632741,30000000
22303633126,25000000
22303633129,30000000
22303633530,25000000
22303633532,30000000
22309634732,18000000
22310635526,20000000
22310635541,10000000
22312635935,33000000
22312635938,14000000
22313637138,10000000
22317638432,12000000
22320632332,50000000
22320632341,15000000
22321639238,10000000
22321639241,3500000
22321639629,3000000
22403641941,6000000
22501648338,4000000
22501651135,10000000
22501652326,3500000
22601655841,3000000
22605662635,3500000
22605662641,5500000
22605663426,2000000
22706670129,10000000
22707670532,8000000
22709672132,8000000
22711673738,4000000
22712674938,3000000
22802678634,6000000
22802679031,10000000
22803681041,3000000
22806685426,500000
22807686229,4000000
22901688330,7000000
22904692338,6000000
22904693126,2000000
22905694735,2500000
22907695929,4500000
22907695941,2000000
22911699538,6500000
23001700125,15000000
23001700131,5000000
23001700132,10000000
23001700527,10000000
23002704141,11000000
23003706532,8000000
23003706535,70000000
23005707327,15000000
23006708128,10000000
23006708132,22000000
23006708138,5000000
23006708941,5000000
23006709731,10000000
23006709732,5000000
